0.026792597434799198, 0.39803439803439833
0.059860694723080005, 0.375921375921376
0.09844690395149105, 0.3464373464373467
0.13699253882740117, 0.3390663390663393
0.17740910217974434, 0.3120393120393121

0.7338097062867704, 1.0737100737100738
0.7007641503054347, 1.0835380835380837
0.7576809503415006, 1.063882063882064
0.7925568604467687, 1.0565110565110565
0.8219326916574622, 1.0466830466830468
0.8531343687306988, 1.041769041769042
0.8825011834186144, 1.0368550368550369
0.9173770935238824, 1.0294840294840295
0.9467484164731871, 1.0221130221130221
0.8554831729143656, 0.7616707616707618
0.9250095800554515, 0.8697788697788699
